[1.39152087119,5.50065707131]
[3.46126516046,3.01959637961]
[-2.4683362133,3.16800431853]
[0.97264726131,3.82350021797]
[0.888170282641,0.0563620109054]
[1.79499920658,0.242182645648]
[2.08294764916,-0.132060733372]
[4.5402847764,2.19734644951]
[0.877817554121,3.64030904109]
[1.19900934928,1.67905844066]
[-2.85676291063,1.57659936073]
[1.68951728865,0.800389089396]
[1.07685128728,4.84294860156]
[1.15342841589,3.28061419742]
[0.833848588911,0.846569925855]
[3.36485998035,2.08453067282]
[0.699837233531,4.04421034561]
[2.64360222166,-0.776695246624]
[0.673524061642,5.29346676938]
[1.67805345066,4.37707275946]
[1.56212088436,5.44017540499]
[1.36603006324,-1.30925502228]
[-0.355167845719,2.06973987813]
[-1.65988193015,3.55751312077]
[-1.29228674319,1.46251538676]
[1.12230531344,3.76286720045]
[-2.31287243828,2.50781625157]
[0.683931402695,4.11025021644]
[1.69910280611,-1.34649711425]
[2.41362972325,1.20649141121]
[-2.56357060838,2.5459225143]
[1.00115825423,1.65442450649]
[2.6442253889,1.60591526615]
[1.90038077431,5.23744787142]
[0.478237627854,6.23331938127]
[0.467303243583,3.07273730471]
[-0.84856742009,3.65423809604]
[0.198373753064,0.690136126065]
[2.50098065793,0.748050815933]
[0.189801663475,3.12731417309]
[-0.453865128877,5.63659266281]
[3.75958150975,0.235893846071]
[-0.639459238362,6.23948342798]
[0.987836677666,0.395358075905]
[2.98033313691,2.37373951325]
[-0.432147665459,2.49840709485]
[1.59878921885,3.6725953857]
[1.27288529601,0.809666626837]
[-3.52269965976,2.91850295893]
[1.47656455492,-0.397989904574]
[2.01774155351,0.713936494179]
[-3.42343573506,3.38968860866]
[-2.54612889283,2.44565792137]
[0.257293625202,4.69601097515]
[0.670317503448,3.86531286941]
[-0.419232390966,4.09216126461]
[-1.48423070542,1.81798745734]
[-1.42196054682,2.69566585605]
[1.49912468804,0.391095078661]
[1.18348747196,4.88735725436]
[0.936618088289,0.626421589344]
[-2.08896868874,3.27561375087]
[1.78992335355,1.46810735828]
[0.903150432598,3.00640767149]
[1.81136265544,-0.307594373976]
[2.12560791157,3.86699178502]
[-1.14022489127,4.09922880626]
[2.36808494429,0.380083963515]
[0.92020158053,6.47678324723]
[-0.725537193474,4.59758688251]
[2.38284087494,2.04005045144]
[0.0203250780537,3.95780555175]
[1.72032554172,1.32822812982]
[-1.96467831993,2.51820618857]
[1.21495164948,4.18756488791]
[0.472219329852,3.93559337216]
[0.861494753776,4.61253856929]
[-2.3252516334,3.30486112779]
[2.49435299591,1.56497927116]
[2.90833955715,0.568356642435]
[-2.67671374022,0.994549817637]
[-0.630179587802,2.08138383606]
[0.166876363237,4.54421866483]
[3.31700024712,0.662085967343]
[2.10049181299,6.5986684937]
[1.27086949031,2.11810780099]
[2.41685663156,1.69520809008]
[-3.08767858463,-0.776403030946]
[-0.035504005559,4.38875546449]
[1.68276632877,0.533865783469]
[2.10342459302,2.97895995749]
[-0.333673741636,2.65073779486]
[1.43291253972,5.81336428537]
[2.12153225157,4.65028176946]
[-0.800420940383,3.36900430122]
[1.81205607607,0.760402681125]
[0.972938632613,4.20684576979]
[-1.29888087435,1.12342467763]
[1.38709912902,1.236003204]
[-2.18096117043,2.60630050687]
[1.38854235021,4.84118407433]
[1.89450972734,1.48623919066]
[0.594534991306,4.15099286405]
[-1.64290705856,3.64418933593]
[-1.4615682489,4.41211032959]
[3.40882587379,6.33385081941]
[2.29075599561,0.88238664809]
[2.75167318163,-0.75569145482]
[-0.122019352778,4.87640068049]
[3.38210110324,0.724849735586]
[2.66860336577,1.73331742023]
[1.39455077159,-0.388080419913]
[-1.60970901105,3.4766580854]
[-0.956099108475,2.24288320987]
[-1.43016020907,5.45901281905]
[0.0756704409445,2.79339374976]
[1.89015473683,4.04589246784]
[0.547568012961,3.66594677097]
[2.45638125059,1.68587328472]
[-1.87489349283,3.7010158179]
[2.23089507712,-0.45265370709]
[-0.37748320197,3.30721593123]
[4.09941860812,-1.12565369785]
[-0.419000881642,3.47565334238]
[2.0572167484,5.1931632356]
[3.49332138895,0.688496652031]
[-0.933100561913,3.25599556301]
[-0.75879572268,1.86404484693]
[2.12860164333,5.38340591949]
[-2.5657913149,4.08201894916]
[2.09366062193,-0.535109451559]
[1.04157568388,3.53027452469]
[1.61721852537,5.23047855297]
[-1.13543542479,5.35797421156]
[-0.934066793802,2.7406969584]
[-1.49052461802,2.51626536041]
[-1.73943097106,3.85207041736]
[-0.178808881869,0.884817524188]
[1.26826843952,4.41869021033]
[1.77305810856,0.753363269455]
[1.44302072896,4.46489364969]
[1.98887893274,-0.41106277527]
[0.739738235099,1.86412942503]
[2.26276282232,0.556192172791]
[-0.0788045044584,3.45324018266]
[2.57985321232,1.02252026192]
[0.592623258572,1.32926154627]
[-1.06167573,3.92413971767]
[0.399860241995,3.19649890542]
[-0.764011313269,3.63652175053]
[1.57279511364,0.671556898126]
[2.62648829341,0.299610893792]
[-1.81520761875,4.02580325596]
[-3.94481211487,2.56685135147]
[3.04610946633,2.61709118662]
[1.45452095398,2.27465081221]
[-0.152896221043,4.02245536065]
[0.250672700083,2.92042337205]
[-0.158975907225,3.23635459093]
[-2.01768559829,2.85485461765]
[-2.63445849327,4.93937081042]
[-2.03143768957,2.8685722714]
[-0.759897744524,2.74835118074]
[-0.478666000436,3.25588181026]
[-0.647947846491,2.86799733948]
[1.96893605365,1.23158243043]
[-2.32951334453,2.68303653616]
[1.37623880714,3.10961381727]
[1.58095210879,5.97209838708]
[-0.974835188274,2.73365963906]
[0.264984322936,5.43174395238]
[0.15877698093,2.90244003441]
[2.30216667895,0.720179416777]
[2.03959936884,0.979482354454]
[0.444276269135,3.34752890502]
[-2.30290471681,0.411078276604]
[-1.22354191419,2.37148920886]
[0.260502080094,1.88057431648]
[1.18885712498,5.85081882444]
[-3.53203780815,3.17125741055]
[2.6474337241,-0.338499339096]
[0.634591980951,4.32807824159]
[0.378954009581,4.06586559771]
[1.36747909072,5.63461497779]
[1.423482166,3.68766620412]
[-3.11169668962,2.15806615138]
[3.70952189677,-0.865565653538]
[1.92480099662,2.53407444555]
[-1.98122578131,1.80063721609]
[-2.81663387029,2.63405649069]
[3.37749999776,1.78949823893]
[-0.355941576048,2.33516263766]
[0.993785691825,4.62741309206]
[1.18325883125,1.60543447837]
[1.19151054619,3.29742180577]
[-1.58804343136,2.42073522015]
[2.37994459651,2.30527246635]
[-0.127820630776,2.36532837289]
[2.71618269198,0.781959613363]
[1.55128746882,-0.0316934340804]
[-0.0256566458236,3.41911802084]
[-1.75801508919,1.66606301962]
[1.77418327511,3.41690772358]
[-0.672946895871,5.70234941957]
[3.1406450259,0.66184988446]
[-2.38101669915,3.04417610739]
[2.31833996142,0.603836651898]
[-4.03085133489,3.03836339389]
[-1.98101926319,4.09529909202]
[1.45070099325,-0.683067980696]
[0.706388944977,5.57091826807]
[1.30502315468,5.24437459077]
[1.06930822384,4.2662254922]
[-0.959329234222,3.72324181596]
[2.44776048238,1.41540146437]
[-2.82133120696,1.30569893972]
[-1.9081161246,3.72725483474]
[1.07493753236,4.50096838265]
[1.29174644281,0.544200210322]
[0.61634895591,2.41692074085]
[0.652920595026,2.30747310863]
[2.1153590969,0.625680346331]
[1.15595936685,0.20252640032]
[-1.37685999041,2.69243203714]
[1.59972368797,5.19445900888]
[3.68898188212,1.27340984973]
[-0.749799746001,2.54501610894]
[1.02577351798,0.592962355666]
[-0.937472592315,4.96734890404]
[-1.24707267822,3.44490023865]
[1.56190945698,4.98187589531]
[2.43362501872,0.913975799425]
[0.505690365433,4.49075793566]
[-2.65073991389,3.0556158004]
[-0.975553003804,3.41460547837]
[-0.676799564756,3.33534832159]
[1.40460065049,2.79164215022]
[-2.15613071884,1.32240619202]
[-0.891461909986,2.28070229612]
[-2.02414424179,4.21828047473]
[-2.2087859027,1.37202229813]
[2.49626493931,6.02337663486]
[-0.513995309361,5.7999269644]
[2.88133371911,4.28901010779]
[-1.07390545673,4.1828701981]
[-1.74658905074,2.64517497018]
[1.93358248274,4.55166259512]
[0.203498195568,5.18584392681]
[3.81890924386,-1.48727049198]
[-2.1198914444,5.04575817777]
[0.20548577784,3.82294198658]
[-4.48554734207,3.54277591093]
[-0.748946415678,1.17019367774]
[1.12037656367,4.53724540711]
[1.21632700784,4.40394673554]
[2.02425669334,4.26996036088]
[1.71443221305,0.459596158882]
[3.09238037818,1.69492384907]
[1.78183442795,5.68782827688]
[1.1719253042,2.76792579192]
[-0.663434344929,2.699278258]
[1.43005199118,2.47404691644]
[-1.48734080761,3.2302140752]
[0.719619943066,4.26531066921]
[1.39407066175,3.06357099104]
[2.95647583133,0.284730722204]
[1.73312126649,3.12938414738]
[2.77318860112,4.09944839055]
[2.46318057586,1.07307656457]
[2.41219351796,0.673291433582]
[-0.941307040259,3.72330024625]
[2.07408230876,-0.315549972144]
[-0.400528464073,2.79070187798]
[0.306698693618,4.34915825429]
[-1.8544576893,2.8279357089]
[-2.38311736318,2.08307701916]
[0.958493887018,1.45413548708]
[1.65373224789,4.35560771693]
[-3.94132334797,4.77637024349]
[0.447599419611,4.19578349067]
[0.818603062383,6.56051082475]
[1.34592728601,3.91100167633]
[-1.98856396066,5.70217803536]
[1.92873670498,4.47399672823]
[1.9275223649,2.07970669102]
[-1.43058946255,0.877240337692]
[1.24168114535,-0.226057415151]
[1.64093063945,2.12216659249]
[2.05187336176,4.6871901282]
[0.922851542952,2.26578345849]
[2.1516664755,0.684449783583]
[2.32103047551,3.47229492819]
[1.63066349944,3.85386754924]
[-0.069254478523,3.21893126799]
[0.0394282706713,1.88745684185]
[-0.84871630879,3.28356667138]
[-3.83396262319,3.11133274448]
[-2.59049709612,4.08032018394]
[0.174700583304,5.35233368459]
[2.44310053317,6.2740782202]
[-2.1288220156,2.67398579619]
[0.920917530524,4.03984997886]
[3.43869737222,1.22375293355]
[1.87699398364,5.1951514338]
[1.11973400662,5.19074989361]
[1.20021960611,1.04128350186]
[-0.256262587883,5.99562696498]
[2.45463669454,-0.294823128239]
[2.3186237698,4.50164063702]
[0.94641395691,4.18561654308]
[1.32908668504,4.1510129039]
[2.46305255263,4.34656704733]
[1.41294545918,2.05814895379]
[1.70536064072,4.43277023821]
[1.63353540288,0.270046340594]
[-2.26837205064,1.90596674951]
[0.545173741036,4.87653869431]
[0.84604691208,4.11436939864]
[0.535985479945,4.35882391912]
[2.8151119641,-0.591475276641]
[-1.0943380624,3.00207634287]
[-2.03041282214,5.1819339275]
[1.20011364186,4.63341030958]
[2.7013072913,1.07426827926]
[-2.15200647732,3.00183869304]
[4.80924538695,-0.236244181112]
[-2.19521158697,2.01645562675]
[2.64412275849,2.05630335919]
[-0.0288725514578,1.9522039019]
[-1.95340656546,3.09531099553]
[-0.7607794759,3.11333159516]
[-1.75910872636,3.49237355178]
[-3.78577690906,3.17860327617]
[1.51206755422,-0.790327495681]
[-2.09683777312,3.12880497754]
[-0.240033980799,4.19400569904]
[0.390188193559,4.09794769678]
[1.57448308597,4.4534476272]
[2.38744214244,5.08959115428]
[-0.293567972117,1.74202032337]
[0.94307800903,3.50489900326]
[-1.12028740267,5.9255153057]
[2.40937496961,3.92007602599]
[-2.11087321613,3.77159801898]
[0.820291422873,3.23414987699]
[3.04013335749,0.798219896712]
[0.199036518583,2.97540894677]
[2.39245576487,3.96632332932]
[0.940326611253,0.768417190241]
[-4.06590487027,4.17663579466]
[-1.34232091469,2.94697927039]
[2.54007227252,1.71496490105]
[1.79760512459,1.67951094979]
[0.025752133102,3.83979090412]
[2.36100103865,1.41558670633]
[3.24196399771,0.0363280646341]
[-2.01834278168,5.18472488853]
[1.11269886705,-1.53264730964]
[-2.57772638508,4.64659308095]
[-1.33386706069,3.38115818039]
[2.41742073032,-0.890190455944]
[2.74340166091,4.13036646502]
[1.08295023419,1.92894665488]
[1.20060534662,-0.0951850520313]
[2.89646681958,1.24866077335]
[-2.54159248923,3.00514546443]
[-0.0715107311787,2.19759011545]
[0.888941891489,3.74982258666]
[3.86907375751,0.79420596114]
[-2.19638855596,3.78304862136]
[3.03336367111,0.106163936892]
[-2.2500775052,4.59368079121]
[-1.67738278408,2.22236981373]
[-0.252625118388,5.19218143702]
[-2.14789290634,2.40845665877]
[-1.21102976061,4.0979985074]
[-1.79446760383,2.89650792484]
[2.5090492929,5.77314609735]
[1.83355447714,3.92505623831]
[2.27733845028,0.637803281713]
[-2.63278836811,3.0488894505]
[1.31563604323,3.99173813212]
[2.82337888369,0.999298460549]
[3.07376997956,1.26021896405]
[-3.32547806776,1.0400039169]
[-1.0509484427,2.01686280645]
[-0.53652994954,2.64485656779]
[0.653062461186,-0.557622144007]
[-1.12144102846,2.2369619156]
[-1.36456102772,1.89159131176]
[1.38087628742,5.95404310834]
[3.01560029332,2.56715154618]
[-0.576919715167,3.06359558476]
[-1.16420622632,1.84487415189]
[1.47806983235,4.24768785411]
[1.43242311437,3.94620829548]
[-0.622051410662,2.58716234844]
[1.50521369696,4.54993511613]
[1.17557027544,4.25318378649]
[-0.485462609715,3.62034756066]
[-1.42092614132,3.71310651864]
[-1.23868713141,3.96149927071]
[1.0829905715,3.3919060289]
[2.99295230233,0.263835596141]
[2.47064403792,0.400964863518]
[1.9886540714,-0.814938166275]
[2.20730318728,1.26076770595]
[-0.254275967099,3.79688071261]
[3.29955581641,0.785940616467]
[-0.921476880957,2.55942929476]
[-0.0823018190589,3.79478148886]
[2.72498241605,0.514149437586]
[2.92803109081,5.54372787728]
[1.6648028436,0.979587310243]
[-0.477880915861,4.54620225687]
[0.705062738656,2.98661253864]
[-0.236204283932,0.0732119094721]
[-0.280410049622,5.24340172096]
[0.041142869109,4.68561133707]
[1.40575542859,2.50343720236]
[-1.39674950051,5.17773120821]
[-1.94364238202,2.40254753738]
[-2.19780359864,3.25154710177]
[-0.0597751856149,0.311496807708]
[0.195990210156,5.75782307629]
[2.11556437836,0.293783448343]
[-0.340499282359,5.01599703387]
[1.41035309319,4.22617936227]
[-1.52680394438,3.58757035281]
[2.50802310297,3.9772937437]
[-1.46129428065,5.41871188694]
[-1.19439502753,4.24500936669]
[-0.130235204964,3.44980264203]
[1.32584668296,4.07077087009]
[-1.54133271126,1.98665857053]
[-3.01806088461,2.35588057139]
[1.98885457279,0.264929009542]
[-0.117624978188,4.50958413118]
[2.64915080097,-0.041199880237]
[1.42105144095,5.32617964989]
[2.84609091142,0.687544133992]
[2.58672905684,4.86799796784]
[1.22672362545,4.94269991347]
[-0.814913710718,4.22204757831]
[-2.66736971621,3.05039388458]
[-0.0934430101559,3.04022033319]
[1.69560270043,1.82333198364]
[-2.03518133609,1.27204226995]
[0.642207130183,5.2114459524]
[-1.47340538756,3.58916452267]
[-1.94987232733,4.85890688586]
[0.199042036391,4.00378375051]
[0.0556437055296,5.22572213167]
[1.42489260599,-1.7282663774]
[3.2809285395,2.49849055355]
[0.810810814311,5.49702846342]
[-2.63347659572,3.80780488576]
[-1.03601370435,2.12110507113]
[5.26711499296,0.731562409519]
[0.667101564165,3.93537188606]
[0.453650662148,5.34676492209]
[1.25457544492,0.460078461716]
[-1.73398311524,4.05089513238]
[-1.78354194263,3.00705426714]
[1.65576748828,0.597090298605]
[-2.71331845176,2.92741586241]
[1.36694462145,1.52909528567]
[2.81445156758,3.31970463899]
[-1.80224491349,3.25972905501]
[2.37233227425,5.47963962388]
[-1.05231340198,1.54288237821]
[-0.171198573865,3.8659672827]
[-1.0587388636,4.18760790827]
[1.38747460435,0.9459669306]
[1.66812999127,3.8393201367]
[-3.0164621807,3.55189568638]
[0.73411703893,0.149732789553]
[-1.02794563695,4.6806638483]
[-0.0385558291879,3.70145547387]
[1.07225175994,-0.348353365924]
[1.29348812356,5.34584229103]
[-0.71871762977,3.06234080177]
[0.907539301607,4.0724680273]
[1.17425162073,0.220974391793]
[-2.36895979471,2.80519499515]
[0.0523580627365,5.71593902575]
[1.27204916705,5.14637612391]
[-0.262515555884,0.311810007354]
[-1.49125660827,2.38800676747]
[0.873051226753,4.71438582939]
[-1.34077405757,2.78958994523]
[1.49518042563,-0.451017861973]
[-0.665367052004,2.2375777132]
[3.74797426461,1.16641778823]
[2.96995388511,1.5309452417]
[1.28099339359,2.11262839742]
[-1.92619290563,1.06026406955]
[0.641648472592,3.42423023014]
[1.97829481596,-0.193870698702]
[0.203671518884,4.02016187519]
[1.14599942627,-0.53718161313]
[2.16708158239,0.61719418988]
[-0.0452897740352,3.83376301079]
[1.13277661651,4.53596836365]
[3.24459578645,-0.443333561089]
[-1.13815865291,3.20480722617]
[-0.580832900869,4.62483517677]
[2.41346231258,0.205998885358]
[0.777871181726,4.39797962776]
[1.26586797289,3.95266579969]
[0.69952326384,3.74294594368]
[-2.50321559878,2.47530451104]
[1.06152265312,4.40320931416]
[-1.55695924173,1.91691643099]
[-0.483922618243,3.18438053458]
[1.74648402087,0.113684900727]
[2.4715238889,4.00618913007]
[1.13647361944,1.01185126036]
[2.86470962311,0.898119303406]
[2.578732782,-0.367940451353]
[-1.71672324795,1.34873039232]
[0.213154283201,5.82227025323]
[-2.35931275087,3.13958079174]
[1.83225333255,0.141182716613]
[1.68935919134,3.36182818629e-05]
[2.96805076591,1.33945017613]
[-0.932467483673,3.57706437067]
[3.03522792616,1.5600877981]
[-1.47312330756,3.32621257693]
[1.52756244221,0.991097682925]
[-0.528992299638,3.31924565028]
[-0.943071405316,1.77037487361]
[1.38358951924,0.200836316862]
[0.904197057224,5.18790198216]
[0.423304756426,-1.08509398061]
[0.634022620572,3.78499350533]
[0.271521566764,5.03915222277]
[-0.972176960153,2.17025148044]
[0.646032185282,3.46898016391]
[0.76435662754,1.09252495507]
[1.82680076207,3.46466313685]
[2.06201576603,4.1107249867]
[1.58151357362,1.86987081225]
[-2.65783128851,2.75752034668]
[1.60895118881,4.95765051343]
[-0.727239377481,2.15958671226]
[0.279943424685,4.01339022664]
[2.36857224997,1.32202009357]
[0.954395224457,1.23362272528]
[3.45855763438,1.22457319614]
[-0.316586831177,4.5708381968]
[-0.124583059226,2.00316798657]
[0.697288473243,4.83362111092]
[2.13891352682,0.321541599422]
[1.78972232366,4.77707792236]
[1.18640599995,0.365037960777]
[1.10732452776,3.42469131518]
[-0.330251444376,3.33041135989]
[1.71273687031,0.366603838367]
[-0.497144028893,2.90285593537]
[1.36393533659,-0.504044105374]
[-1.38005363434,4.24762695926]
[-2.40187351494,2.67830585381]
[-2.72674419685,3.96159110859]
[1.59271102438,0.0941505349628]
[-2.60061865868,2.62587589005]
[2.98752676001,4.25919190099]
[1.92635849607,4.15243011915]
[0.327945608818,0.840808126987]
[1.10493292996,0.269439334031]
[3.4666839373,-0.407138688316]
[0.172300211677,4.63653180569]
[1.25835547806,3.9656667844]
[1.77832181729,2.45725534578]
[1.21249665726,-0.194363336287]
[-1.52303063518,-0.252096335874]
[3.52438277636,3.8678632045]
[-1.0356102407,4.89349093302]
[0.482810057478,5.08946862322]
[4.72673112877,-0.363919506779]
[2.06306797381,-0.178354137325]
[-2.30280385291,3.6681012699]
[1.23088552288,-0.150701560386]
[0.714471357906,1.95469373049]
[2.09834406744,2.31073168288]
[3.25466450767,-0.0192697032851]
[-1.70751944286,1.3360369385]
[-1.39331682668,5.16783962795]
[1.29962661003,2.9343962034]
[-0.681560712535,3.94258473649]
[-1.92721268004,3.82536613928]
[0.813015129713,4.21733204474]
[0.4717171052,4.58386582724]
[1.77870898873,4.59279321984]
[-1.23646322248,4.2434355427]
[0.753793068304,3.44486741964]
[-1.41395008358,3.62664068516]
[-0.980967315963,2.89858136645]
[-1.01871529875,1.57725189972]
[1.76375370928,4.2265686858]
[-3.16595751331,1.65033242545]
[-0.676533563706,5.36971414617]
[0.547358019451,0.595442151283]
[0.0884843309164,2.32299085922]
[1.88999137043,0.911873815475]
[-1.32120038452,3.26079859362]
[-0.0562718397279,0.40060929234]
[2.15704385757,2.14143331125]
[0.11229695268,4.47471749765]
[1.76009699535,5.14689527749]
[-2.24262959779,1.23010882783]
[-0.351734548752,4.53525408724]
[2.0398905065,0.555259266491]
[-3.20809657378,2.12278987276]
[-2.38198052751,2.5832043773]
[1.83962440555,1.39508083087]
[2.24368173337,4.80328556092]
[1.07658451218,3.36499587056]
[-1.85762330929,4.17812175494]
[2.68011392674,1.77160871962]
[-0.844475012098,2.04023404909]
[3.45816280831,0.557348284642]
[-0.775922364648,3.95512347914]
[0.620024128061,5.00529445639]
[1.25668097331,3.95487646429]
[1.03889207812,1.71381824237]
[2.35577712688,1.83565559692]
[1.48362696569,4.11602888244]
[-0.442915429347,4.60723926004]
[1.88950704458,0.601409842973]
[0.769085197384,1.48257332591]
[1.38501509745,5.91528581862]
[1.77214673561,3.96360396803]
[2.90011846537,0.299237515554]
[0.62501163201,6.16299311888]
[-1.3780183051,3.21647537725]
[3.55044575759,0.813286603307]
[0.680978969011,5.40627947606]
[1.72618627104,0.99440226826]
[-2.83296837804,2.3526165877]
[1.15981292399,6.15258681757]
[0.598092031654,5.15667642472]
[2.56011273146,0.928565289267]
[-0.656424687604,5.0375108153]
[-3.1234424214,3.26371216468]
[-2.39810390254,3.47312500312]
[1.02179205507,4.93586993082]
[2.76381814678,0.0544219897624]
[0.587548234294,1.39176496047]
[-1.71234074619,3.89753989491]
[0.224975248156,2.31499045673]
[-2.05577938457,2.21230058315]
[1.18415360091,1.10177486244]
[-2.44149101841,3.69161956761]
[3.17855191574,3.12914763805]
[-1.17025918085,2.72304539636]
[1.39579418697,5.22822134941]
[2.98229647872,4.60783399397]
[1.96161692117,0.343955502694]
[-1.15326843521,3.87255577537]
[-0.176145650413,5.1920193175]
[-1.51151366594,5.56236776426]
[-1.61591016709,2.81150547233]
[2.59656644601,-0.273414164509]
[2.18003136498,0.269388426369]
[-1.91163571703,1.76026690222]
[1.3064967534,2.03069220905]
[3.44059201206,4.49761906438]
[0.461529294837,0.105150322598]
[1.42413974266,3.54803656701]
[0.0431922376524,4.0650110106]
[-3.88875452299,2.82677991766]
[-1.48387238784,2.80285019924]
[-1.88184591858,2.87129085213]
[1.97277812961,3.75564985966]
[1.5022425436,0.274385282353]
[0.800688089978,2.62932641595]
[1.2534424735,2.97187077512]
[0.87022840991,0.630256094682]
[0.926875663772,0.125059668406]
[0.153508908168,2.95687903229]
[1.71926020095,1.1559385006]
[-1.58603693692,4.10839284866]
[-0.617217504484,2.68808665906]
[3.70451565758,-0.302164624708]
[2.87254815645,0.663007734971]
[0.93967278563,4.21956403092]
[2.17335236527,0.309907375123]
[1.72293579596,5.23296913762]
[1.05738331068,1.25727635217]
[1.32443931379,4.96704541713]
[2.01536651892,4.78288255155]
[-1.38303488712,0.580190407761]
[0.271928939468,5.37849118542]
[2.12515676229,4.58219385503]
[3.31435731624,0.591238321916]
[1.92690678442,0.203520852815]
[1.44185926944,3.43162892968]
[2.12702152735,0.803297442367]
[-0.869851855702,2.06817245404]
[1.10784404645,2.89822728006]
[0.449147001547,3.44727101538]
[1.10818183433,2.32322173638]
[-2.56975610597,1.73211376341]
[3.41018741196,1.10591571718]
[3.1246273999,0.409869010228]
[3.03104614682,0.480303527227]
[1.60862402792,0.181061864467]
[1.43739253867,4.11217230489]
[1.479067052,3.08297846603]
[1.73026154552,5.36910281955]
[-0.126424104084,2.52666434006]
[-1.68648710059,3.24322410948]
[2.16025551323,0.813491563571]
[-0.247442542773,1.44757014432]
[0.438446305638,4.07943029252]
[1.31025769428,1.25620713875]
[1.97916937223,0.117066804392]
[2.73728123809,0.783780935913]
[3.44404440744,0.289938014671]
[1.34709507983,4.44584913264]
[-2.18890703581,3.12786879858]
[-1.82900269067,1.0933700804]
[2.32133886359,1.01978496856]
[-2.11977212405,1.64178305212]
[1.59537199921,0.994533246787]
[1.00078331075,6.29348040496]
[1.17996638443,4.31091851954]
[-1.63735338587,2.81584802094]
[2.14213716585,5.08866554778]
[-2.18929569166,1.77073757198]
[-3.09802042504,2.22773986301]
[-1.09678953196,2.97592994757]
[2.65177183505,4.01359119641]
[2.11286293626,5.01230726828]
[-0.775155320971,2.98685539264]
[-0.365596040323,4.52238708624]
[-1.48389592864,2.68603851185]
[-0.945987407003,2.71868371738]
[-1.21746421391,4.12657200042]
[-3.28039986404,3.93925438903]
[-2.27010685839,2.52290484783]
[0.357194316523,2.31214050488]
[2.04562654667,3.94815890399]
[-0.122691760096,4.99370487703]
[1.69316064277,1.57211158679]
[-0.808197348225,3.4370587719]
[-0.993056204259,4.7952273806]
[2.75901612352,4.29029828952]
[-0.0167870164383,2.11012557211]
[0.0268170964556,2.59540055475]
[0.0571040061033,1.33112242239]
[1.52477331831,2.19838057209]
[3.36019483118,-0.27239695667]
[-0.513621075267,3.65339670284]
[1.7069283693,0.0454269035507]
[1.84742369068,1.51413150793]
[0.510638494449,3.1593679883]
[-0.426351833497,1.06805600326]
[2.0163563236,4.46843113697]
[-1.0414389222,1.84327466088]
[0.555079863803,1.31270054405]
[3.30383206404,1.12166119474]
[-2.3135015553,1.98718978918]
[1.430410665,1.23388836945]
[0.433897978226,1.33170773136]
[-2.3231917227,3.10956855005]
[3.12601340281,2.02897452511]
[2.75288395627,1.29020469403]
[1.0588811107,3.48225281043]
[-3.72552023682,3.49223322788]
[2.53200139924,0.321853610508]
[3.56850304349,1.81473228114]
[1.87541116048,0.618287706715]
[-1.735684434,3.914435142]
[-2.43677004747,2.35726479474]
[2.41286313386,0.658124806405]
[-1.61490062587,3.52958513287]
[2.04890612581,3.16521945713]
[2.44759007686,-1.69523032536]
[1.36832072684,1.23357302344]
[-0.134897617273,4.73897750614]
[-0.351333651926,2.2574714396]
[0.829443592153,3.70600022728]
[-2.19632328435,2.39050567689]
[-0.0810909546039,4.16366637315]
[-2.65742029842,3.52674582336]
[0.103257087082,0.174011802626]
[-2.75853105175,3.61386612452]
[1.88688996367,2.22430119375]
[1.45738520494,7.06314244147]
[-2.08419069452,3.25140233233]
[2.70755479132,4.66309215293]
[1.8285501717,2.17938098626]
[-0.20318194166,4.16455634525]
[-3.25030657049,4.37491350002]
[-2.89663283429,2.01523749839]
[1.41396585761,4.60595075507]
[1.98811251154,3.64583628269]
[-0.0312847972365,4.87065669989]
[2.38219167081,-0.0913852027821]
[2.34667022078,2.38140121462]
[0.231515256498,3.47734878879]
[1.96709870784,-0.933254830403]
[2.29624698242,4.61489674475]
[0.978385099466,-0.0841271271757]
[-2.12110169611,3.93432654591]
[2.16279267496,1.30866818601]
[1.29006138049,2.97662328694]
[1.34211886646,5.60161259442]
[-1.10612741918,3.43281545694]
[1.77323498116,1.77254038697]
[2.10740071053,1.83831451198]
[0.0449029192259,5.87094806478]
[0.163123796502,2.57750472512]
[0.878108867341,3.41717306739]
[-1.62205479844,3.72063663465]
[2.15779455407,2.5000399746]
[0.476711377776,3.80873472381]
[-1.20290445129,1.37105568033]
[3.886743019,1.71309026622]
[-1.84606618371,2.82272201495]
[2.47591954158,0.325189938318]
[0.537233706234,-1.01782478024]
[0.0297653114054,2.37218770505]
[1.36243645564,4.40465439071]
[1.57563945107,4.04747043376]
[0.982208892933,3.25488695599]
[-2.24747846025,2.41548037373]
[-0.670815468981,1.15262063987]
[1.20361602869,5.91803687473]
[1.59474956188,4.4869485476]
[-0.0269956783574,4.47841690526]
[3.12885396293,-0.587608167603]
[2.35123828664,0.042862336997]
[-0.336982101239,2.60396302852]
[-3.90803256109,3.23020825843]
[2.42514738934,1.14065197753]
[-2.35778103161,1.69599199824]
[1.01794759344,5.07730472782]
[1.79177293293,0.178388396881]
[-0.675730708746,1.20873958973]
[-0.745385579559,2.39413714805]
[2.15837217131,2.73313273377]
[-1.03902698657,3.76053796268]
[-3.22183502528,0.489736375244]
[-0.0658128106412,3.21167442614]
[-1.72201709782,3.12883882335]
[1.88804854176,1.02071019467]
